RedFighter,BlueFighter,RedExpectedValue,BlueExpectedValue,Date,Location,Country,Winner,TitleBout,WeightClass,Gender,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueDraws,BlueAvgSigStrLanded,BlueAvgSigStrPct,BlueAvgSubAtt,BlueAvgTDLanded,BlueAvgTDPct,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsBySubmission,BlueWins,BlueStance,BlueHeightCms,BlueReachCms,BlueWeightLbs,RedCurrentLoseStreak,RedCurrentWinStreak,RedDraws,RedAvgSigStrLanded,RedAvgSigStrPct,RedAvgSubAtt,RedAvgTDLanded,RedAvgTDPct,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsBySubmission,RedWins,RedStance,RedHeightCms,RedReachCms,RedWeightLbs,RedAge,BlueAge,Finish,FinishRound,FinishRoundTime,TotalFightTimeSecs,RedWinsByDecision,RedWinsByKOTKO,BlueWinsByDecision,BlueWinsByKOTKO,RedUFC_Debut,BlueUFC_Debut,RedDaysSinceLastFight,BlueDaysSinceLastFight,RedCurrELO,BlueCurrELO,ExpectedValueDiff,CurrentLoseStreakDiff,CurrentWinStreakDiff,DrawsDiff,AvgSigStrLandedDiff,AvgSubAttDiff,AvgTDLandedDiff,LossesDiff,TotalRoundsFoughtDiff,TotalTitleBoutsDiff,WinsBySubmissionDiff,WinsDiff,HeightCmsDiff,ReachCmsDiff,WeightLbsDiff,AgeDiff,WinsByDecisionDiff,WinsByKOTKODiff,UFC_DebutDiff,DaysSinceLastFightDiff,CurrELODiff
Chase Sherman,Waldo Cortes-Acosta,0.3931280226354146,0.6068719773645854,2022-11-19,"Las Vegas, Nevada, USA",USA,0,0,Heavyweight,MALE,3,0,2,0,5.64,0.24,0.06666666666666667,0.1375,0.12,0,4,0,0,2,Orthodox,193.04,198.12,260,0,1,0,6.588975409836067,0.0873225806451613,0.0015873015873015873,0.012499999999999999,0.02710769230769231,9,30,0,0,4,Orthodox,193.04,198.12,250,33,31,DEC,3.0,5:00,900.0,1,3,1,1,0,0,133,21,1437.8556397031539,1513.2808725919956,-0.21374395472917085,0,-1,0,0.9489754098360672,-0.06507936507936508,-0.125,9,26,0,0,2,0.0,0.0,-10,2,0,2,0,112,-75.42523288884172
Andre Fialho,Muslim Salikhov,0.4259590146212555,0.5740409853787445,2022-11-19,"Las Vegas, Nevada, USA",USA,0,0,Welterweight,MALE,3,1,0,0,1.4804306451612905,0.09937499999999999,0.010353030303030303,0.20323529411764707,0.06591428571428572,2,16,0,0,5,Orthodox,180.34,177.8,170,1,0,0,0.8075000000000001,0.09529411764705882,0.0,0.039473684210526314,0.15,2,7,0,0,2,Orthodox,182.88,187.96,170,28,38,KO/TKO,3.0,1:03,663.0,0,2,3,2,0,0,161,126,1504.9910443134995,1556.8210793372632,-0.14808197075748897,0,0,0,-0.6729306451612904,-0.010353030303030303,-0.16376160990712074,0,-9,0,0,-3,2.539999999999992,10.159999999999997,0,-10,-3,0,0,35,-51.830035023763685
Jack Della Maddalena,Danny Roberts,0.5045465076640876,0.4954534923359124,2022-11-19,"Las Vegas, Nevada, USA",USA,1,0,Welterweight,MALE,3,1,0,0,5.440292857142858,0.08235087719298244,0.07116120689655173,0.02830508474576271,0.009616666666666666,5,26,0,1,7,Southpaw,185.42,187.96,170,0,3,0,2.335,0.15,0.07500000000000001,0.06333333333333332,0.036,0,5,0,0,3,Switch,180.34,185.42,170,26,35,KO/TKO,1.0,3:24,204.0,1,2,3,3,0,0,161,196,1533.1903561421982,1530.03103196151,0.009093015328175191,-1,3,0,-3.1052928571428584,0.0038387931034482847,0.035028248587570615,-5,-21,0,-1,-4,-5.079999999999984,-2.5400000000000205,0,-9,-2,-1,0,-35,3.159324180688145
Charles Johnson,Zhalgas Zhumagulov,0.521672067429056,0.47832793257094397,2022-11-19,"Las Vegas, Nevada, USA",USA,1,0,Flyweight,MALE,3,2,0,0,1.193125,0.11176470588235293,0.049999999999999996,0.3157894736842105,0.0385,4,11,0,1,1,Switch,162.56,167.64,125,1,0,0,4.83,0.255,0.16666666666666666,0.095,0.04,1,3,0,0,0,Switch,175.26,177.8,125,31,34,DEC,3.0,5:00,900.0,0,0,0,0,0,0,119,168,1484.7378650066732,1469.6691287855954,0.04334413485811206,-1,0,0,3.636875,0.11666666666666667,-0.2207894736842105,-3,-8,0,-1,-1,12.699999999999989,10.160000000000025,0,-3,0,0,0,-49,15.06873622107787
Jennifer Maia,Maryna Moroz,0.40774656443684665,0.5922534355631534,2022-11-19,"Las Vegas, Nevada, USA",USA,1,0,Women's Flyweight,FEMALE,3,0,3,0,4.527222222222222,0.07335135135135135,0.11754473684210524,0.07213589743589743,0.024975,3,24,0,2,6,Orthodox,170.18,170.18,125,2,0,0,1.8356097560975604,0.0838095238095238,0.020930232558139535,0.07431818181818182,0.07644444444444444,5,27,1,1,4,Orthodox,162.56,162.56,125,34,31,DEC,3.0,5:00,900.0,3,0,4,0,0,0,238,259,1494.2676887483935,1559.1146000255287,-0.1845068711263067,2,-3,0,-2.6916124661246617,-0.0966145042839657,0.0021822843822843913,2,3,1,-1,-2,-7.6200000000000045,-7.6200000000000045,0,3,-1,0,0,-21,-64.84691127713518
Vince Morales,Miles Johns,0.46799833267202606,0.5320016673279739,2022-11-19,"Las Vegas, Nevada, USA",USA,0,0,Bantamweight,MALE,3,1,0,0,0.8304761904761906,0.1159090909090909,0.0,0.31875000000000003,0.0992,2,17,0,0,4,Orthodox,170.18,167.64,135,1,0,0,3.3625806451612905,0.08312500000000002,0.00909090909090909,0.04352941176470588,0.03077142857142857,5,20,0,0,3,Orthodox,175.26,177.8,135,32,28,DEC,3.0,5:00,900.0,2,1,2,2,0,0,182,287,1491.06208373905,1513.3295587708644,-0.06400333465594787,0,0,0,2.5321044546850997,0.00909090909090909,-0.27522058823529416,3,3,0,0,-1,5.079999999999984,10.160000000000025,0,4,0,-1,0,-105,-22.267475031814456
Ricky Turcios,Kevin Natividad,0.5438120642100239,0.4561879357899761,2022-11-19,"Las Vegas, Nevada, USA",USA,1,0,Bantamweight,MALE,3,2,0,0,0.4383333333333333,0.03428571428571429,0.0,0.0,0.0,2,4,0,0,0,Orthodox,167.64,177.8,135,1,0,0,1.9383333333333332,0.11714285714285715,0.0625,0.21000000000000002,0.047,2,9,0,0,1,Orthodox,175.26,180.34,135,29,29,DEC,3.0,5:00,900.0,1,0,0,0,0,0,133,574,1499.2697003181468,1468.7476834769147,0.08762412842004785,-1,0,0,1.5,0.0625,0.21000000000000002,0,5,0,0,1,7.6200000000000045,2.539999999999992,0,0,1,0,0,-441,30.522016841232016
Vanessa Demopoulos,Maria Oliveira,0.5257004668074056,0.47429953319259444,2022-11-19,"Las Vegas, Nevada, USA",USA,1,0,Women's Strawweight,FEMALE,3,0,1,0,1.6766666666666667,0.10857142857142857,0.0,0.2111111111111111,0.088,2,7,0,0,1,Orthodox,167.64,175.26,115,0,2,0,0.9836363636363636,0.10416666666666667,0.1846153846153846,0.07142857142857142,0.016,2,10,0,1,2,Orthodox,157.48,149.86,115,34,25,DEC,3.0,5:00,900.0,1,0,1,0,0,0,147,154,1517.1806820472539,1499.3064158703628,0.05140093361481113,0,1,0,-0.6930303030303031,0.1846153846153846,-0.13968253968253969,0,3,0,1,1,-10.159999999999997,-25.399999999999977,0,9,0,0,0,-7,17.87426617689107
Brady Hiestand,Fernie Garcia,0.5009808418519894,0.49901915814801057,2022-11-19,"Las Vegas, Nevada, USA",USA,1,0,Bantamweight,MALE,3,1,0,0,2.04,0.17,0.19999999999999998,0.07,0.1,1,4,0,0,1,Orthodox,170.18,170.18,135,1,0,0,4.4,0.245,0.0,1.5,0.10800000000000001,1,3,0,0,0,Orthodox,172.72,180.34,135,23,30,DEC,3.0,5:00,900.0,0,0,0,1,0,0,448,196,1484.0,1483.3184403994371,0.001961683703978867,0,0,0,2.3600000000000003,-0.19999999999999998,1.43,0,-1,0,0,-1,2.539999999999992,10.159999999999997,0,-7,0,-1,0,252,0.6815596005628777
Natalia Silva,Tereza Bleda,0.5240646319334553,0.4759353680665447,2022-11-19,"Las Vegas, Nevada, USA",USA,1,0,Women's Flyweight,FEMALE,3,0,1,0,4.29,0.45,0.4,1.16,0.4,0,3,0,0,1,Orthodox,175.26,180.34,125,0,1,0,4.53,0.22,0.0,0.125,0.05600000000000001,0,3,0,0,1,Southpaw,162.56,165.1,125,25,20,KO/TKO,3.0,1:27,687.0,1,0,1,0,0,1,154,60,1516.7347485663738,1500.0,0.04812926386691063,0,0,0,0.2400000000000002,-0.4,-1.035,0,0,0,0,0,-12.699999999999989,-15.240000000000009,0,5,0,0,-1,94,16.73474856637381
Israel Adesanya,Alex Pereira,0.6628161082824284,0.33718389171757157,2022-11-12,"New York City, New York, USA",USA,0,1,Middleweight,MALE,5,0,3,0,1.4263636363636365,0.1575,0.06923076923076922,0.03642857142857143,0.2,0,6,4,0,3,Orthodox,193.04,200.66,205,0,3,0,5.690374590163933,0.11059677419354841,0.04592698412698412,0.018437500000000002,0.008807692307692308,1,48,11,0,12,Switch,193.04,203.2,185,33,35,KO/TKO,5.0,2:01,1321.0,8,4,1,2,0,0,133,133,1670.8369506033957,1553.4264563867482,0.32563221656485686,0,0,0,4.264010953800296,-0.0233037851037851,-0.017991071428571426,1,42,7,0,9,0.0,2.539999999999992,-20,-2,7,2,0,0,117.41049421664752
Carla Esparza,Zhang Weili,0.6049393161167289,0.3950606838832711,2022-11-12,"New York City, New York, USA",USA,0,1,Women's Strawweight,FEMALE,5,0,1,0,1.4937500000000001,0.11764705882352941,0.13333333333333333,0.42157894736842105,0.0725,2,21,6,1,6,Switch,162.56,160.02,115,0,6,0,3.6967213114754105,0.08487096774193549,0.08987142857142856,0.6685578125,0.08304615384615384,4,42,3,1,10,Orthodox,154.94,160.02,115,35,33,SUB,2.0,1:05,365.0,8,1,3,2,0,0,189,154,1588.580252764195,1514.5610528359487,0.20987863223345782,0,5,0,2.2029713114754106,-0.04346190476190477,0.24697886513157896,2,21,-3,0,4,-7.6200000000000045,0.0,0,2,5,-1,0,35,74.01919992824628
Dustin Poirier,Michael Chandler,0.711817213406792,0.28818278659320795,2022-11-12,"New York City, New York, USA",USA,1,0,Lightweight,MALE,3,0,1,0,1.146875,0.1111764705882353,0.27222222222222225,0.4705263157894737,0.079,2,11,1,1,4,Orthodox,172.72,180.34,155,1,0,0,8.186003968253969,0.09947244094488189,0.14831562499999998,0.254346511627907,0.058623076923076924,7,68,4,3,21,Southpaw,175.26,182.88,155,33,36,SUB,3.0,2:00,720.0,7,11,0,3,0,0,336,189,1675.4517036786867,1518.3715238450482,0.4236344268135841,1,-1,0,7.039128968253969,-0.12390659722222228,-0.21617980416156668,5,57,3,2,17,2.539999999999992,2.539999999999992,0,-3,7,8,0,147,157.08017983363857
Frankie Edgar,Chris Gutierrez,0.465362718104245,0.534637281895755,2022-11-12,"New York City, New York, USA",USA,0,0,Bantamweight,MALE,3,0,6,1,1.7780645161290323,0.1215625,0.02121212121212121,0.08323529411764703,0.06162857142857143,1,21,0,0,6,Orthodox,175.26,170.18,135,2,0,1,9.675972277227723,0.08712745098039217,0.07717766990291262,0.613441346153846,0.06299047619047617,10,98,9,2,18,Orthodox,167.64,172.72,135,41,31,KO/TKO,1.0,2:01,121.0,11,5,4,2,0,0,371,231,1552.2450466918121,1576.3521077812766,-0.06927456379150998,2,-6,0,7.897907761098691,0.055965548690791414,0.530206052036199,9,77,9,2,12,-7.6200000000000045,2.539999999999992,0,10,7,3,0,140,-24.107061089464423
Dan Hooker,Claudio Puelles,0.5054297309022023,0.49457026909779767,2022-11-12,"New York City, New York, USA",USA,1,0,Lightweight,MALE,3,0,5,0,2.5895238095238096,0.105,0.16086956521739132,0.49318541666666665,0.06753999999999999,1,15,1,3,5,Southpaw,177.8,182.88,155,2,0,0,4.50530989010989,0.0970326086956522,0.04604086021505376,0.07987127659574468,0.037621052631578944,8,43,0,2,11,Switch,182.88,190.5,155,32,26,KO/TKO,2.0,4:06,546.0,3,6,2,0,0,0,238,203,1552.1609009538709,1548.3877891603358,0.010859461804404669,2,-5,0,1.9157860805860807,-0.11482870500233755,-0.413314140070922,7,28,-1,-1,6,5.079999999999984,7.6200000000000045,0,6,1,6,0,35,3.7731117935350085
Brad Riddell,Renato Moicano,0.4765288649628066,0.5234711350371934,2022-11-12,"New York City, New York, USA",USA,0,0,Lightweight,MALE,3,1,0,0,6.6208737704918015,0.09682258064516129,0.08915238095238094,0.23390625,0.08700000000000001,5,29,0,5,8,Orthodox,180.34,182.88,155,2,0,0,1.1773076923076924,0.12370370370370373,0.0,0.2944827586206896,0.13799999999999998,2,16,0,0,4,Orthodox,170.18,180.34,155,31,33,SUB,1.0,3:20,200.0,4,0,3,0,0,0,133,252,1531.0736806147063,1547.3950912500911,-0.04694227007438684,1,0,0,-5.443566078184109,-0.08915238095238094,0.06057650862068961,-3,-13,0,-5,-4,-10.159999999999997,-2.539999999999992,0,-2,1,0,0,-119,-16.321410635384836
Dominick Reyes,Ryan Spann,0.470024072414758,0.529975927585242,2022-11-12,"New York City, New York, USA",USA,0,0,Light Heavyweight,MALE,3,0,1,0,2.3075,0.09567567567567567,0.33421052631578946,0.20004230769230769,0.060075,3,15,0,3,7,Orthodox,195.58,200.66,205,3,0,0,3.1678694444444444,0.11086486486486487,0.09035,0.10371666666666667,0.07240000000000002,3,19,2,1,6,Southpaw,193.04,195.58,205,32,31,KO/TKO,1.0,1:20,80.0,2,3,2,2,0,0,560,182,1537.2218352274513,1558.076252279518,-0.059951855170484014,3,-1,0,0.8603694444444443,-0.24386052631578947,-0.09632564102564102,0,4,2,-2,-1,-2.5400000000000205,-5.079999999999984,0,1,0,1,0,378,-20.854417052066765
Erin Blanchfield,Molly McCann,0.5074424764782565,0.49255752352174353,2022-11-12,"New York City, New York, USA",USA,1,0,Women's Flyweight,FEMALE,3,0,3,0,1.364878048780488,0.09952380952380954,0.1255813953488372,0.3709090909090909,0.06044444444444444,3,24,0,0,6,Orthodox,162.56,157.48,115,0,3,0,1.7218181818181817,0.1225,0.15384615384615385,0.5071428571428571,0.11066666666666668,0,8,0,1,3,Orthodox,162.56,167.64,125,23,32,SUB,1.0,3:37,217.0,2,0,4,2,0,0,161,112,1547.8622211770091,1542.6902768400416,0.014884952956512931,0,0,0,0.3569401330376938,0.02826475849731666,0.1362337662337662,-3,-16,0,1,-3,0.0,10.159999999999997,10,-9,-2,-2,0,49,5.171944336967499
Andre Petroski,Wellington Turman,0.5605587323035972,0.4394412676964028,2022-11-12,"New York City, New York, USA",USA,1,0,Middleweight,MALE,3,0,2,0,1.0754942307692308,0.09851851851851852,0.1857142857142857,0.52,0.05833333333333333,3,13,0,1,3,Orthodox,182.88,182.88,170,0,3,0,0.8618181818181818,0.13083333333333333,0.3923076923076923,0.9064285714285715,0.10400000000000001,0,7,0,2,3,Switch,182.88,185.42,185,31,26,DEC,3.0,5:00,900.0,0,1,2,0,0,0,182,259,1545.8076726964914,1503.5195593080493,0.12111746460719441,0,1,0,-0.21367604895104897,0.2065934065934066,0.38642857142857145,-3,-6,0,1,0,0.0,2.539999999999992,15,5,-2,1,0,-77,42.28811338844207
Matt Frevola,Ottman Azaitar,0.48045299110273537,0.5195470088972647,2022-11-12,"New York City, New York, USA",USA,1,0,Lightweight,MALE,3,0,2,0,2.5366666666666666,0.14285714285714285,0.0,0.0,0.0,0,2,0,0,2,Switch,172.72,180.34,155,0,1,1,3.220952380952381,0.08840909090909091,0.18695652173913044,0.42860208333333333,0.06534000000000001,3,17,0,1,4,Orthodox,175.26,180.34,155,32,32,KO/TKO,1.0,2:30,150.0,2,1,0,2,0,0,294,791,1518.6038359840338,1532.1934149465567,-0.03909401779452931,0,-1,1,0.6842857142857142,0.18695652173913044,0.42860208333333333,3,15,0,1,2,2.539999999999992,0.0,0,0,2,-1,0,-497,-13.589578962522864
Karolina Kowalkiewicz,Silvana Gomez Juarez,0.5080347742147382,0.4919652257852618,2022-11-12,"New York City, New York, USA",USA,1,0,Women's Strawweight,FEMALE,3,0,1,0,1.1618181818181819,0.08,0.0,0.0,0.0,2,3,0,0,1,Orthodox,160.02,165.1,115,0,1,0,11.859518032786886,0.08046774193548385,0.009523809523809525,0.0341515625,0.018815384615384616,7,34,1,1,6,Orthodox,160.02,162.56,115,37,37,DEC,3.0,5:00,900.0,5,0,0,1,0,0,161,154,1490.383032275735,1484.7994186553874,0.016069548429476388,0,0,0,10.697699850968704,0.009523809523809525,0.0341515625,5,31,1,1,5,0.0,-2.539999999999992,0,0,5,-1,0,7,5.583613620347705
Michael Trizano,SeungWoo Choi,0.49845090586968976,0.5015490941303102,2022-11-12,"New York City, New York, USA",USA,1,0,Featherweight,MALE,3,2,0,0,0.85375,0.09470588235294117,0.0,0.1794736842105263,0.1075,4,18,0,0,3,Orthodox,182.88,187.96,145,2,0,0,4.595384615384615,0.11740740740740743,0.15357142857142855,0.09160172413793104,0.08028333333333333,3,17,1,0,3,Orthodox,180.34,180.34,145,30,30,KO/TKO,1.0,4:51,291.0,3,0,2,1,0,0,161,154,1499.2918295693419,1500.3682538658552,-0.0030981882606204714,0,0,0,3.7416346153846156,0.15357142857142855,-0.08787196007259528,-1,-1,1,0,0,-2.539999999999992,-7.6200000000000045,0,0,1,-1,0,7,-1.0764242965133235
Julio Arce,Montel Jackson,0.476073273714736,0.523926726285264,2022-11-12,"New York City, New York, USA",USA,0,0,Bantamweight,MALE,3,0,2,0,3.064838709677419,0.1109375,0.05454545454545455,0.5838235294117647,0.1442,2,20,0,1,6,Southpaw,177.8,190.5,135,0,1,0,6.468425000000001,0.07808108108108107,0.09473684210526315,0.08598205128205128,0.039175,3,24,0,1,6,Southpaw,170.18,177.8,145,33,30,DEC,3.0,5:00,900.0,2,3,3,2,0,0,217,420,1529.262619810046,1545.9013205019253,-0.04785345257052803,0,-1,0,3.4035862903225818,0.0401913875598086,-0.49784147812971347,1,4,0,0,0,-7.6200000000000045,-12.699999999999989,10,3,-1,1,0,-203,-16.638700691879194
Carlos Ulberg,Nicolae Negumereanu,0.4578940424446419,0.5421059575553582,2022-11-12,"New York City, New York, USA",USA,1,0,Light Heavyweight,MALE,3,0,4,0,1.450952380952381,0.09499999999999999,0.008695652173913044,0.18298541666666668,0.05372000000000001,1,12,0,0,4,Orthodox,182.88,198.12,205,0,2,0,2.7172727272727273,0.15,0.04615384615384615,0.1357142857142857,0.1,1,7,0,0,3,Orthodox,193.04,195.58,205,32,28,KO/TKO,1.0,3:44,224.0,1,2,2,2,0,0,140,105,1515.2035738594545,1544.5312486570756,-0.0842119151107163,0,-2,0,1.2663203463203463,0.03745819397993311,-0.047271130952380974,0,-5,0,0,-1,10.159999999999997,-2.539999999999992,0,4,-1,0,0,35,-29.327674797621057
Marina Rodriguez,Amanda Lemos,0.5302260332767564,0.46977396672324356,2022-11-05,"Las Vegas, Nevada, USA",USA,0,0,Women's Strawweight,FEMALE,5,0,1,0,1.1119444444444444,0.12545945945945947,0.1313907894736842,0.308974358974359,0.1555,2,14,1,2,6,Southpaw,162.56,165.1,115,0,4,2,2.9264516129032256,0.10468749999999999,0.03333333333333333,0.061764705882352944,0.06171428571428572,1,31,0,0,7,Orthodox,167.64,165.1,115,35,35,KO/TKO,3.0,0:54,654.0,5,2,2,2,0,0,245,112,1582.568981892515,1561.5401414434632,0.06045206655351287,0,3,2,1.8145071684587812,-0.09805745614035088,-0.24720965309200604,-1,17,-1,-2,1,5.079999999999984,0.0,0,0,3,0,0,133,21.028840449051813
Neil Magny,Daniel Rodriguez,0.5515689387249147,0.44843106127508525,2022-11-05,"Las Vegas, Nevada, USA",USA,1,0,Welterweight,MALE,3,0,4,0,1.731388888888889,0.10378378378378378,0.055263157894736833,0.35282051282051285,0.13525,1,22,0,1,8,Southpaw,185.42,187.96,170,1,0,0,6.813411068702292,0.09035606060606065,0.032073308270676684,0.46113731343283576,0.09354074074074073,8,74,0,1,19,Orthodox,190.5,203.2,170,35,35,SUB,3.0,3:33,813.0,13,5,5,2,0,0,133,56,1627.2695332564597,1591.3078876122474,0.1031378774498295,1,-4,0,5.0820221798134035,-0.02318984962406015,0.1083168006123229,7,52,0,0,11,5.0800000000000125,15.23999999999998,0,0,8,3,0,77,35.96164564421224
Darrick Minner,Shayilan Nuerdanbieke,0.46599774541507516,0.5340022545849248,2022-11-05,"Las Vegas, Nevada, USA",USA,0,0,Featherweight,MALE,3,0,2,0,0.4572727272727273,0.09666666666666666,0.03076923076923077,0.6142857142857142,0.056,1,9,0,0,2,Orthodox,172.72,175.26,145,2,0,0,0.8561904761904761,0.1409090909090909,0.591304347826087,0.42333333333333334,0.09480000000000001,4,12,0,1,2,Orthodox,170.18,175.26,145,32,28,KO/TKO,1.0,1:07,67.0,1,0,2,0,0,0,329,133,1490.4326279345357,1514.0963379943341,-0.06800450916984963,2,-2,0,0.3989177489177488,0.5605351170568562,-0.19095238095238087,3,3,0,1,0,-2.539999999999992,0.0,0,4,-1,0,0,196,-23.663710059798404
Tagir Ulanbekov,Nate Maness,0.4723202847795359,0.5276797152204641,2022-11-05,"Las Vegas, Nevada, USA",USA,1,0,Flyweight,MALE,3,1,0,0,0.463125,0.0811764705882353,0.06666666666666667,0.16842105263157894,0.125,1,10,0,1,3,Orthodox,177.8,182.88,125,1,0,0,0.5854545454545454,0.075,0.3230769230769231,0.53,0.06133333333333334,1,9,0,0,2,Southpaw,170.18,177.8,125,31,31,SUB,1.0,2:11,131.0,2,0,1,1,0,0,245,133,1511.0100926702194,1530.2636134398058,-0.05535943044092817,0,0,0,0.12232954545454544,0.25641025641025644,0.3615789473684211,0,-1,0,-1,-1,-7.6200000000000045,-5.079999999999984,0,0,1,-1,0,112,-19.25352076958643
Grant Dawson,Mark Madsen,0.5430705517856299,0.4569294482143701,2022-11-05,"Las Vegas, Nevada, USA",USA,1,0,Lightweight,MALE,3,0,4,0,2.784375,0.1452941176470588,0.0,1.6942105263157894,0.11300000000000002,0,10,0,0,4,Orthodox,172.72,182.88,155,0,7,1,3.235384615384616,0.10466666666666667,0.3178571428571429,0.8403448275862069,0.08433333333333333,0,21,0,4,7,Switch,177.8,182.88,155,28,38,SUB,3.0,2:05,725.0,2,1,3,1,0,0,189,210,1593.5696964456083,1563.5668543458319,0.08614110357125981,0,3,1,0.45100961538461615,0.3178571428571429,-0.8538656987295825,0,11,0,4,3,5.0800000000000125,0.0,0,-10,-1,0,0,-21,30.002842099776444
Miranda Maverick,Shanna Young,0.5251301887191083,0.4748698112808917,2022-11-05,"Las Vegas, Nevada, USA",USA,1,0,Women's Flyweight,FEMALE,3,0,1,0,0.91,0.13333333333333333,0.12307692307692308,0.0,0.0,3,9,0,0,1,Orthodox,170.18,165.1,125,0,1,0,0.6903846153846154,0.06703703703703703,0.02142857142857143,0.3041379310344828,0.08166666666666668,2,12,0,1,3,Southpaw,160.02,165.1,125,25,31,DEC,3.0,5:00,900.0,1,1,0,1,0,0,238,189,1502.1271621767849,1484.6501923631258,0.05026037743821665,0,0,0,-0.21961538461538466,-0.10164835164835165,0.3041379310344828,-1,3,0,1,2,-10.159999999999997,0.0,0,-6,1,0,0,49,17.476969813659025
Mario Bautista,Benito Lopez,0.5266207481938483,0.4733792518061517,2022-11-05,"Las Vegas, Nevada, USA",USA,1,0,Bantamweight,MALE,3,0,1,0,8.210909090909091,0.1075,0.12307692307692308,0.07142857142857142,0.0218,1,10,0,0,3,Switch,177.8,185.42,135,0,2,0,1.483076923076923,0.10518518518518517,0.08214285714285714,0.25482758620689655,0.07323333333333333,2,12,0,1,4,Switch,175.26,175.26,135,29,28,SUB,1.0,4:54,294.0,2,1,3,0,0,0,133,1211,1534.6630063372945,1516.1475075924318,0.053241496387696596,0,1,0,-6.727832167832168,-0.04093406593406594,0.18339901477832513,1,2,0,1,1,-2.5400000000000205,-10.159999999999997,0,1,-1,1,0,-1078,18.515498744862725
Polyana Viana,Jinh Yu Frey,0.5010817847894881,0.49891821521051194,2022-11-05,"Las Vegas, Nevada, USA",USA,1,0,Women's Strawweight,FEMALE,3,1,0,0,0.46238095238095245,0.08318181818181819,0.06521739130434782,0.11916666666666668,0.046,3,15,0,0,2,Southpaw,160.02,165.1,115,1,0,0,1.9729032258064518,0.1018125,0.3303030303030303,0.22411764705882353,0.07457142857142858,4,13,0,3,3,Orthodox,165.1,170.18,115,30,37,KO/TKO,1.0,0:47,47.0,0,0,2,0,0,0,168,133,1485.6971017053208,1484.9453994689145,0.002163569578976121,0,0,0,1.5105222734254995,0.2650856389986825,0.10495098039215685,1,-2,0,3,1,5.079999999999984,5.0800000000000125,0,-7,-2,0,0,35,0.751702236406345
Liudvik Sholinian,Johnny Munoz,0.5016269424948275,0.49837305750517247,2022-11-05,"Las Vegas, Nevada, USA",USA,0,0,Bantamweight,MALE,3,1,0,0,0.4754545454545455,0.065,0.34615384615384615,0.3614285714285715,0.030666666666666665,2,6,0,1,1,Orthodox,175.26,180.34,135,1,0,0,1.27,0.1,0.0,0.0,0.0,1,3,0,0,0,Orthodox,177.8,180.34,135,32,29,DEC,3.0,5:00,900.0,0,0,0,0,0,0,427,154,1486.0423818421716,1484.911862415664,0.003253884989655065,0,0,0,0.7945454545454544,-0.34615384615384615,-0.3614285714285715,-1,-3,0,-1,-1,2.5400000000000205,0.0,0,3,0,0,0,273,1.1305194265075897
Carlos Candelario,Jake Hadley,0.5010152910044533,0.4989847089955467,2022-11-05,"Las Vegas, Nevada, USA",USA,0,0,Flyweight,MALE,3,1,0,0,3.76,0.22,0.4666666666666666,0.05,0.012,1,5,0,1,1,Southpaw,170.18,177.8,125,2,0,0,3.97,0.23,0.09999999999999999,0.57,0.072,2,9,0,0,1,Southpaw,172.72,172.72,125,31,26,SUB,2.0,2:39,459.0,1,0,0,0,0,0,175,175,1484.0,1483.2945025811323,0.0020305820089066007,1,0,0,0.2100000000000004,-0.36666666666666664,0.5199999999999999,1,4,0,-1,0,2.539999999999992,-5.0800000000000125,0,5,1,0,0,0,0.7054974188677079
Tamires Vidal,Ramona Pascual,0.5438409692714913,0.4561590307285087,2022-11-05,"Las Vegas, Nevada, USA",USA,1,0,Women's Bantamweight,FEMALE,3,2,0,0,1.29,0.16285714285714284,0.0,0.40222222222222226,0.038,2,6,0,0,0,Southpaw,170.18,167.64,135,0,0,0,6.01,0.47,0.29285,0.93,0.33,0,0,0,0,0,Orthodox,167.64,172.72,135,24,34,KO/TKO,1.0,3:06,186.0,0,0,0,0,1,0,60,147,1500.0,1469.4577423536468,0.08768193854298256,-2,0,0,4.72,0.29285,0.5277777777777778,-2,-6,0,0,0,-2.5400000000000205,5.0800000000000125,0,-10,0,0,1,-87,30.542257646353164
Calvin Kattar,Arnold Allen,0.40221953768433055,0.5977804623156695,2022-10-29,"Las Vegas, Nevada, USA",USA,0,0,Featherweight,MALE,5,0,9,0,3.51260243902439,0.07945238095238095,0.11666744186046513,0.32947045454545454,0.09524444444444445,0,25,0,2,9,Southpaw,172.72,177.8,145,1,0,0,6.474313725490196,0.08815384615384617,0.011320754716981131,0.14401296296296293,0.06554545454545456,4,36,0,0,7,Orthodox,180.34,182.88,145,34,28,KO/TKO,2.0,0:08,308.0,3,4,6,1,0,0,133,224,1559.0871726198964,1627.9185942567162,-0.19556092463133895,1,-9,0,2.9617112864658064,-0.105346687143484,-0.1854574915824916,4,11,0,-2,-2,7.6200000000000045,5.079999999999984,0,6,-3,3,0,-91,-68.83142163681987
